804.1721212988056;4467.689078520587;555.3735449363372;19999.999999968833;-1543429877.8321385;-1606200949.4185765;19999.999999969223;1543445153.832141;1606201036.4185765;100000.0;76076.0;87.0;
803.8711189641273;4476.778144096911;556.492963896705;20019.99999996866;-1544974079.810985;-1607807953.8702466;20019.999999969048;1544989371.0109873;1607808040.8702466;100200.0;76228.0;87.0;
803.5701627189487;4485.8672429439275;557.6123826393712;20039.999999968484;-1546518281.7898316;-1609414958.3219168;20039.999999968873;1546533588.1898336;1609415045.3219168;100400.0;76380.0;87.0;
803.2692523791744;4494.956374927968;558.7318011651256;20059.99999996831;-1548062483.7686782;-1611021962.773587;20059.9999999687;1548077805.36868;1611022049.773587;100600.0;76532.0;87.0;
802.9683877618098;4504.045539916168;559.8512194747535;20079.99999996813;-1549606685.7475247;-1612628967.2252572;20079.999999968524;1549622022.5475264;1612629054.2252572;100800.0;76684.0;87.0;
802.6675686849526;4513.134737776462;560.9706375690364;20099.99999996795;-1551150887.7263713;-1614235971.6769273;20099.999999968346;1551166239.7263727;1614236058.6769273;101000.0;76836.0;87.0;
802.3667949677837;4522.223968377575;562.0900554487511;20119.999999967768;-1552695089.7052178;-1615842976.1285975;20119.999999968164;1552710456.905219;1615843063.1285975;101200.0;76988.0;87.0;
802.0660664305585;4531.313231589015;563.2094731146705;20139.999999967586;-1554239291.6840644;-1617449980.5802677;20139.999999967982;1554254674.0840654;1617450067.5802677;101400.0;77140.0;87.0;
801.7653828945994;4540.402527281072;564.3288905675635;20159.999999967404;-1555783493.662911;-1619056985.0319378;20159.9999999678;1555798891.2629118;1619057072.0319378;101600.0;77292.0;87.0;
801.464744182286;4549.491855324806;565.4483078081946;20179.99999996722;-1557327695.6417575;-1620663989.483608;20179.99999996762;1557343108.4417582;1620664076.483608;101800.0;77444.0;87.0;
801.164150117048;4558.581215592043;566.5677248373245;20199.99999996704;-1558871897.620604;-1622270993.9352782;20199.999999967436;1558887325.6206045;1622271080.9352782;102000.0;77596.0;87.0;
800.8636005233561;4567.6706079553705;567.6871416557098;20219.999999966858;-1560416099.5994506;-1623877998.3869483;20219.999999967255;1560431542.7994509;1623878085.3869483;102200.0;77748.0;87.0;
800.563095226714;4576.76003228813;568.8065582641029;20239.999999966676;-1561960301.5782971;-1625485002.8386185;20239.999999967073;1561975759.9782972;1625485089.8386185;102400.0;77900.0;87.0;
800.2626340536507;4585.84948846441;569.9259746632525;20259.999999966494;-1563504503.5571437;-1627092007.2902887;20259.99999996689;1563519977.1571436;1627092094.2902887;102600.0;78052.0;87.0;
799.9622168317121;4594.938976359043;571.0453908539033;20279.999999966312;-1565048705.5359902;-1628699011.7419589;20279.99999996671;1565064194.33599;1628699098.7419589;102800.0;78204.0;87.0;
799.6618433894532;4604.028495847598;572.1648068367958;20299.99999996613;-1566592907.5148368;-1630306016.193629;20299.999999966527;1566608411.5148363;1630306103.193629;103000.0;78356.0;87.0;
799.3615135564304;4613.118046806372;573.2842226126669;20319.99999996595;-1568137109.4936833;-1631913020.6452992;20319.999999966345;1568152628.6936827;1631913107.6452992;103200.0;78508.0;87.0;
799.0612271631932;4622.207629112391;574.4036381822494;20339.999999965767;-1569681311.47253;-1633520025.0969694;20339.999999966163;1569696845.872529;1633520112.0969694;103400.0;78660.0;87.0;
798.7609840412771;4631.2972426434;575.5230535462724;20359.999999965585;-1571225513.4513764;-1635127029.5486395;20359.99999996598;1571241063.0513754;1635127116.5486395;103600.0;78812.0;87.0;
798.4607840231955;4640.386887277854;576.6424687054613;20379.999999965403;-1572769715.430223;-1636734034.0003102;20379.9999999658;1572785280.2302217;1636734121.0003102;103800.0;78964.0;87.0;
798.1606269424326;4649.47656289492;577.7618836605374;20399.999999965214;-1574313917.4090695;-1638341038.4519808;20399.999999965617;1574329497.409068;1638341125.4519808;104000.0;79116.0;87.0;
797.8605126334356;4658.566269374466;578.8812984122184;20419.999999965024;-1575858119.387916;-1639948042.9036515;20419.99999996543;1575873714.5879145;1639948129.9036515;104200.0;79268.0;87.0;
797.5604409316072;4667.656006597059;580.0007129612183;20439.999999964835;-1577402321.3667626;-1641555047.3553221;20439.99999996524;1577417931.7667608;1641555134.3553221;104400.0;79420.0;87.0;
797.2604116732986;4676.745774443956;581.1201273082472;20459.999999964646;-1578946523.3456092;-1643162051.8069928;20459.99999996505;1578962148.9456072;1643162138.8069928;104600.0;79572.0;87.0;
796.9604246958019;4685.835572797102;582.2395414540118;20479.999999964457;-1580490725.3244557;-1644769056.2586634;20479.99999996486;1580506366.124454;1644769143.2586634;104800.0;79724.0;87.0;
796.6604798373431;4694.925401539123;583.3589553992149;20499.999999964268;-1582034927.3033023;-1646376060.710334;20499.99999996467;1582050583.3033009;1646376147.710334;105000.0;79876.0;87.0;
796.3605769370749;4704.015260553321;584.4783691445556;20519.99999996408;-1583579129.2821488;-1647983065.1620047;20519.999999964482;1583594800.4821477;1647983152.1620047;105200.0;80028.0;87.0;
796.0607158350698;4713.105149723669;585.5977826907296;20539.99999996389;-1585123331.2609954;-1649590069.6136754;20539.999999964293;1585139017.6609945;1649590156.6136754;105400.0;80180.0;87.0;
795.7608963723127;4722.195068934804;586.7171960384288;20559.9999999637;-1586667533.239842;-1651197074.065346;20559.999999964104;1586683234.8398414;1651197161.065346;105600.0;80332.0;87.0;
795.4611183906943;4731.285018072028;587.836609188342;20579.99999996351;-1588211735.2186885;-1652804078.5170166;20579.999999963915;1588227452.0186882;1652804165.5170166;105800.0;80484.0;87.0;
795.1613817330043;4740.374997021295;588.9560221411539;20599.999999963322;-1589755937.197535;-1654411082.9686873;20599.999999963726;1589771669.197535;1654411169.9686873;106000.0;80636.0;87.0;
794.8616862429243;4749.46500566921;590.0754348975458;20619.999999963133;-1591300139.1763816;-1656018087.420358;20619.999999963537;1591315886.3763819;1656018174.420358;106200.0;80788.0;87.0;
794.5620317650212;4758.555043903025;591.1948474581958;20639.999999962944;-1592844341.1552281;-1657625091.8720286;20639.999999963347;1592860103.5552287;1657625178.8720286;106400.0;80940.0;87.0;
794.2624181447404;4767.645111610632;592.3142598237782;20659.999999962754;-1594388543.1340747;-1659232096.3236992;20659.99999996316;1594404320.7340755;1659232183.3236992;106600.0;81092.0;87.0;
793.9628452283998;4776.73520868056;593.4336719949639;20679.999999962565;-1595932745.1129212;-1660839100.77537;20679.99999996297;1595948537.9129224;1660839187.77537;106800.0;81244.0;87.0;
793.6633128631823;4785.8253350019695;594.5530839724206;20699.999999962376;-1597476947.0917678;-1662446105.2270405;20699.99999996278;1597492755.0917692;1662446192.2270405;107000.0;81396.0;87.0;
793.3638208971302;4794.915490464644;595.6724957568124;20719.99999996218;-1599021149.0706143;-1664053109.6787112;20719.99999996259;1599036972.270616;1664053196.6787112;107200.0;81548.0;87.0;
793.0643691791379;4804.005674958993;596.7919073488;20739.999999961983;-1600565351.049461;-1665660114.1303818;20739.999999962394;1600581189.449463;1665660201.1303818;107400.0;81700.0;87.0;
792.7649575589464;4813.095888376041;597.9113187490409;20759.999999961787;-1602109553.0283074;-1667267118.5820525;20759.999999962198;1602125406.6283097;1667267205.5820525;107600.0;81852.0;87.0;
792.4655858871365;4822.186130607426;599.0307299581891;20779.99999996159;-1603653755.007154;-1668874123.033723;20779.999999962;1603669623.8071566;1668874210.033723;107800.0;82004.0;87.0;
